,structure,GH,ads-bandcenter,Lads-H,Nval,EI,EA,Enads,CN,Lpa,LPb,Ssur,Lau-H,Cads,Pstr,CAX,CAY,CAZ-M,Cads-val,deltaEA,Erel
930,15-MoTe-Au-1,1.66160596,-2.231245923,1.722,4,9.01,1.971,2.1,1,10.6841,10.6841,98.85679364,3.927042697,5.968703,1.5,0.139525285,2.133357871,3.418905252,1.968703,1.226,0.973536
931,15-MoTe-Au-1,-0.18044663,-2.936334716,1.5931,10,9.225,2.309,2.54,1,10.6841,10.6841,98.85679364,1.593012569,11.57105,1.5,3.145641184,4.373315305,5.685522968,1.57105,0.338,0.973536
932,15-MoTe-Au-1,1.61957292,-2.192537741,1.7222,4,9.01,1.971,2.1,1,10.6841,10.6841,98.85679364,5.437049092,6.025733,1.5,-1.78067672,5.135512833,3.418926114,2.025733,1.226,0.973536
933,15-MoTe-Au-1,1.2996299,-2.263862491,2.198566667,4,9.01,1.971,2.1,3,10.6841,10.6841,98.85679364,3.771840987,5.985832,1.5,7.195210902,4.039333953,2.788321186,1.985832,1.226,0.973536
934,15-MoTe-Au-1,1.24430195,-2.230849201,2.205433333,4,9.01,1.971,2.1,3,10.6841,10.6841,98.85679364,6.140110828,5.991548,1.5,8.905491353,1.213198818,2.786774681,1.991548,1.226,0.973536
935,15-MoTe-Au-1,-0.1755524,-2.936334716,1.592,10,9.225,2.309,2.54,1,10.6841,10.6841,98.85679364,1.591969895,11.57105,1.5,3.852730405,4.274862004,5.629216063,1.57105,0.338,0.973536
936,15-MoTe-Au-1,-0.18077155,-2.936334716,1.593,10,9.225,2.309,2.54,1,10.6841,10.6841,98.85679364,1.592982584,11.57105,1.5,3.051347017,4.221789086,5.682846378,1.57105,0.338,0.973536
937,15-MoTe-Au-1,1.29959002,-2.266127804,2.267833333,4,9.01,1.971,2.1,3,10.6841,10.6841,98.85679364,3.406456154,5.905399667,1.5,0.262241334,4.348110892,2.884771846,1.905399667,1.226,0.973536
938,15-MoTe-Au-2,-0.42413635,-2.738180683,1.5927,10,9.225,2.309,2.54,1,10.6841,10.6841,98.85679364,1.592677735,11.362594,1.5,2.285450628,2.790043878,5.710498709,1.362594,0.338,0.973536
939,15-MoTe-Au-2,-0.42511474,-2.738180683,1.5935,10,9.225,2.309,2.54,1,10.6841,10.6841,98.85679364,1.593496883,11.362594,1.5,1.264728721,3.776207224,5.724918216,1.362594,0.338,0.973536
940,15-MoTe-Au-2,-0.15636752,-2.738180683,1.595,10,9.225,2.309,2.54,1,10.6841,10.6841,98.85679364,1.594993272,11.362594,1.5,1.77978184,3.089063478,5.32925441,1.362594,0.338,0.973536
941,15-MoTe-Au-2,1.29456635,-2.174752665,2.211,4,9.01,1.971,2.1,3,10.6841,10.6841,98.85679364,5.584828239,5.978411333,1.5,7.121761293,4.329973504,2.796653265,1.978411333,1.226,0.973536
942,15-MoTe-Au-2,1.23942933,-2.250208067,2.307666667,4,9.01,1.971,2.1,3,10.6841,10.6841,98.85679364,3.546330505,5.998580667,1.5,4.96224882,1.23606508,2.931956908,1.998580667,1.226,0.973536
943,15-MoTe-Au-2,1.23964803,-2.250750791,2.3113,4,9.01,1.971,2.1,3,10.6841,10.6841,98.85679364,3.539320408,5.980704,1.5,1.779754745,6.755347372,2.937615957,1.980704,1.226,0.973536
944,15-MoTe-Au-2,2.07112238,-2.198016611,2.404033333,4,9.01,1.971,2.1,3,10.6841,10.6841,98.85679364,6.197342456,5.985786,1.5,7.127681255,-0.00143032,3.207693337,1.985786,1.226,0.973536
945,15-MoTe-Au-2,-0.42211153,-2.738180683,1.592,10,9.225,2.309,2.54,1,10.6841,10.6841,98.85679364,1.591985501,11.362594,1.5,2.239454068,2.872011802,5.6813568,1.362594,0.338,0.973536
946,15-MoTe-Au-2,2.05124119,-2.162620049,2.405166667,4,9.01,1.971,2.1,3,10.6841,10.6841,98.85679364,6.192473858,5.991417333,1.5,-3.562472732,6.170502329,3.234392821,1.991417333,1.226,0.973536
947,15-MoTe-Au-2,-0.42178774,-2.738180683,1.5929,10,9.225,2.309,2.54,1,10.6841,10.6841,98.85679364,1.592815704,11.362594,1.5,2.042748988,3.574529611,5.673554974,1.362594,0.338,0.973536
948,15-MoTe-Au-2,1.63859475,-2.199503432,1.7203,4,9.01,1.971,2.1,1,10.6841,10.6841,98.85679364,5.478955911,5.953099,1.5,7.123059031,1.907235311,3.410372218,1.953099,1.226,0.973536
949,15-MoTe-Au-2,1.59882625,-2.162729861,1.72,4,9.01,1.971,2.1,1,10.6841,10.6841,98.85679364,4.35279714,5.96525,1.5,-1.982848199,5.255143974,3.417276499,1.96525,1.226,0.973536
950,15-MoTe-Au-2,1.23890794,-2.250750791,2.304766667,4,9.01,1.971,2.1,3,10.6841,10.6841,98.85679364,3.640191461,5.980704,1.5,1.780560123,6.771242787,2.928082385,1.980704,1.226,0.973536
951,15-MoTe-Au-2,1.31052183,-2.174752665,2.236166667,4,9.01,1.971,2.1,3,10.6841,10.6841,98.85679364,5.358143891,5.978411333,1.5,7.338587772,4.2726029,2.834195948,1.978411333,1.226,0.973536
952,15-MoTe-Au-2,1.29830437,-2.174752665,2.218333333,4,9.01,1.971,2.1,3,10.6841,10.6841,98.85679364,5.594592589,5.978411333,1.5,7.1201,4.38441,2.80377104,1.978411333,1.226,0.973536
953,15-MoTe-Au-2,-0.42337616,-2.738180683,1.5928,10,9.225,2.309,2.54,1,10.6841,10.6841,98.85679364,1.592720598,11.362594,1.5,3.007134041,4.169431598,5.689052081,1.362594,0.338,0.973536
954,15-MoTe-Au-2,1.23980999,-2.250208067,2.3129,4,9.01,1.971,2.1,3,10.6841,10.6841,98.85679364,3.547287149,5.998580667,1.5,4.951855218,1.244313758,2.938196691,1.998580667,1.226,0.973536
955,2-MoTe-Au-1,1.2565259,-2.243753219,2.213733333,4,9.01,1.971,2.1,3,10.7367,10.7367,99.83257393,6.189224188,6.047284667,2,8.779814185,0.941428363,2.783888137,2.047284667,1.226,0.97354922
956,2-MoTe-Au-1,1.30556293,-2.268404109,2.275533333,4,9.01,1.971,2.1,3,10.7367,10.7367,99.83257393,3.394597495,6.000319667,2,1.747886216,6.8768673,2.882984405,2.000319667,1.226,0.97354922
957,2-MoTe-Au-1,-0.17446676,-2.925294674,1.593,10,9.225,2.309,2.54,1,10.7367,10.7367,99.83257393,1.592979703,11.502161,2,3.09515991,4.459788502,5.715383991,1.502161,0.338,0.97354922
958,2-MoTe-Au-1,1.58469692,-2.49570384,2.634833333,6,9.081666667,2.083666667,2.246666667,3,10.7367,10.7367,99.83257393,3.083954224,7.803791333,2,0.932439898,5.700743448,3.270282329,1.803791333,0.93,0.97354922
959,2-MoTe-Au-1,1.30296415,-2.194591314,2.2059,4,9.01,1.971,2.1,3,10.7367,10.7367,99.83257393,6.274927692,6.012104667,2,-1.791577376,7.233709776,2.799606272,2.012104667,1.226,0.97354922
960,2-MoTe-Au-1,-0.17457981,-2.925294674,1.5935,10,9.225,2.309,2.54,1,10.7367,10.7367,99.83257393,1.593486197,11.502161,2,4.105131835,4.404120592,5.722361206,1.502161,0.338,0.97354922
961,2-MoTe-Au-1,1.26759863,-2.243753219,2.233566667,4,9.01,1.971,2.1,3,10.7367,10.7367,99.83257393,6.073354035,6.047284667,2,-1.785891761,0.794975141,2.811167942,2.047284667,1.226,0.97354922
962,2-MoTe-Au-1,1.57698865,-2.243753219,2.2329,4,9.01,1.971,2.1,3,10.7367,10.7367,99.83257393,5.502606566,6.047284667,2,-1.582628261,1.165689505,2.815611758,2.047284667,1.226,0.97354922
963,2-MoTe-Au-1,1.25073584,-2.243753219,2.2005,4,9.01,1.971,2.1,3,10.7367,10.7367,99.83257393,6.283988183,6.047284667,2,8.945296438,1.033891074,2.776918275,2.047284667,1.226,0.97354922
964,2-MoTe-Au-1,1.64509898,-2.244459997,1.7225,4,9.01,1.971,2.1,1,10.7367,10.7367,99.83257393,3.947040425,6.09985,2,0.146929902,2.151660291,3.40898518,2.09985,1.226,0.97354922
965,2-MoTe-Au-1,-0.17367999,-2.925294674,1.5934,10,9.225,2.309,2.54,1,10.7367,10.7367,99.83257393,1.59333385,11.502161,2,4.077643216,4.347591128,5.697534505,1.502161,0.338,0.97354922
966,2-MoTe-Au-1,1.60135417,-2.194603405,1.72301,4,9.01,1.971,2.1,1,10.7367,10.7367,99.83257393,5.477314536,6.038954,2,-1.78934,5.1577,3.413075775,2.038954,1.226,0.97354922
967,2-MoTe-Au-1,1.30409437,-2.268404109,2.277833333,4,9.01,1.971,2.1,3,10.7367,10.7367,99.83257393,3.404015095,6.000319667,2,1.727045068,6.870446938,2.879322042,2.000319667,1.226,0.97354922
968,2-MoTe-Au-1,1.31086324,-2.268404109,2.210766667,4,9.01,1.971,2.1,3,10.7367,10.7367,99.83257393,3.839199731,6.000319667,2,1.788090921,7.392485865,2.789874598,2.000319667,1.226,0.97354922
969,2-MoTe-Au-1,1.30609935,-2.268404109,2.281366667,4,9.01,1.971,2.1,3,10.7367,10.7367,99.83257393,3.409089717,6.000319667,2,1.709396687,6.86844667,2.894850823,2.000319667,1.226,0.97354922
970,2-MoTe-Au-1,1.30913358,-2.194591314,2.218833333,4,9.01,1.971,2.1,3,10.7367,10.7367,99.83257393,6.054299906,6.012104667,2,-1.604845729,7.130548291,2.801083968,2.012104667,1.226,0.97354922
971,2-MoTe-Au-1,-0.17476308,-2.925294674,1.5937,10,9.225,2.309,2.54,1,10.7367,10.7367,99.83257393,1.593616245,11.502161,2,4.103016101,4.416118629,5.721705469,1.502161,0.338,0.97354922
972,2-MoTe-Au-2,-0.41851642,-2.744927948,1.5935,10,9.225,2.309,2.54,1,10.7367,10.7367,99.83257393,1.593428864,11.318848,2,2.290114313,2.824580861,5.70282748,1.318848,0.338,0.97354922
974,2-MoTe-Au-2,-0.16228847,-2.744927948,1.5957,10,9.225,2.309,2.54,1,10.7367,10.7367,99.83257393,1.595674649,11.318848,2,1.788476283,3.098198597,5.298723223,1.318848,0.338,0.97354922
975,2-MoTe-Au-2,-0.41864892,-2.744927948,1.5933,10,9.225,2.309,2.54,1,10.7367,10.7367,99.83257393,1.593231445,11.318848,2,1.770454224,3.664972224,5.702456498,1.318848,0.338,0.97354922
976,2-MoTe-Au-2,1.24802837,-2.258843926,2.328933333,4,9.01,1.971,2.1,3,10.7367,10.7367,99.83257393,3.526997483,6.036273667,2,4.966466202,1.264821357,2.944427557,2.036273667,1.226,0.97354922
977,2-MoTe-Au-2,1.24760868,-2.25921202,2.3273,4,9.01,1.971,2.1,3,10.7367,10.7367,99.83257393,3.514721383,6.001299333,2,9.347853364,1.261211655,2.942275416,2.001299333,1.226,0.97354922
978,2-MoTe-Au-2,1.35641918,-2.163931484,1.7238,4,9.01,1.971,2.1,1,10.7367,10.7367,99.83257393,5.434563908,6.021377,2,-3.573383185,8.116665141,3.406495786,2.021377,1.226,0.97354922
979,2-MoTe-Au-2,2.08072533,-2.214151511,2.412466667,4,9.01,1.971,2.1,3,10.7367,10.7367,99.83257393,6.228100272,6.049017333,2,7.15989901,-0.002634508,3.205129937,2.049017333,1.226,0.97354922
980,2-MoTe-Au-2,1.30197653,-2.18017815,2.218966667,4,9.01,1.971,2.1,3,10.7367,10.7367,99.83257393,5.608162081,6.021729,2,7.151783992,4.374921105,2.794809642,2.021729,1.226,0.97354922
981,2-MoTe-Au-2,2.06276961,-2.163154198,2.413933333,4,9.01,1.971,2.1,3,10.7367,10.7367,99.83257393,6.21794209,6.021354667,2,-3.577471933,6.196077778,3.232392627,2.021354667,1.226,0.97354922
982,2-MoTe-Au-2,-0.41861587,-2.744927948,1.5923,10,9.225,2.309,2.54,1,10.7367,10.7367,99.83257393,1.592244383,11.318848,2,1.96613709,3.697805785,5.715689156,1.318848,0.338,0.97354922
983,2-MoTe-Au-2,1.62145681,-2.215003341,1.7203,4,9.01,1.971,2.1,1,10.7367,10.7367,99.83257393,5.505836607,6.0225,2,7.155904288,1.944593147,3.404334927,2.0225,1.226,0.97354922
984,2-MoTe-Au-2,1.58369424,-2.161627458,1.7196,4,9.01,1.971,2.1,1,10.7367,10.7367,99.83257393,4.318789418,5.949936,2,-1.932931776,5.247809234,3.409634847,1.949936,1.226,0.97354922
985,2-MoTe-Au-2,-0.42021401,-2.744927948,1.5936,10,9.225,2.309,2.54,1,10.7367,10.7367,99.83257393,1.593543449,11.318848,2,2.412208523,1.151568225,5.716049934,1.318848,0.338,0.97354922
986,2-MoTe-Au-2,-0.41933241,-2.744927948,1.5932,10,9.225,2.309,2.54,1,10.7367,10.7367,99.83257393,1.593102945,11.318848,2,1.772649015,3.717598666,5.72246128,1.318848,0.338,0.97354922
987,2-MoTe-Au-2,1.24874635,-2.258843926,2.331366667,4,9.01,1.971,2.1,3,10.7367,10.7367,99.83257393,3.519595155,6.036273667,2,4.953822383,1.250715918,2.949296747,2.036273667,1.226,0.97354922
988,2-MoTe-Au-2,1.24882126,-2.258843926,2.335866667,4,9.01,1.971,2.1,3,10.7367,10.7367,99.83257393,3.508028016,6.036273667,2,4.958377894,1.272270472,2.956887172,2.036273667,1.226,0.97354922
989,2-MoTe-Au-2,1.31561184,-2.18017815,2.243833333,4,9.01,1.971,2.1,3,10.7367,10.7367,99.83257393,5.39761528,6.021729,2,7.364280406,4.326969375,2.829167097,2.021729,1.226,0.97354922
990,0-WTe-Au-1,1.33771945,-2.526643747,2.206,4,9.01,1.971,2.1,3,10.5644,10.5644,96.65410528,6.112582787,5.982483667,0,-1.688078871,7.072575667,2.848277693,1.982483667,1.156,0.97303977
991,0-WTe-Au-1,1.34981378,-2.574008895,2.234533333,4,9.01,1.971,2.1,3,10.5644,10.5644,96.65410528,3.439529789,5.998235333,0,1.763356578,6.856700302,2.877996232,1.998235333,1.156,0.97303977
992,0-WTe-Au-1,0.03213197,-2.879253664,1.6011,10,9.225,2.309,2.54,1,10.5644,10.5644,96.65410528,1.60101375,11.357714,0,3.522136035,4.067389435,5.688121526,1.357714,0.338,0.97303977
993,0-WTe-Au-1,-0.19683786,-2.879253664,1.5926,10,9.225,2.309,2.54,1,10.5644,10.5644,96.65410528,1.592535609,11.357714,0,3.744518224,3.460429457,5.761818469,1.357714,0.338,0.97303977
994,0-WTe-Au-1,1.25816624,-2.547405901,2.196733333,4,9.01,1.971,2.1,3,10.5644,10.5644,96.65410528,6.193656988,6.070125,0,8.805209934,1.016194809,2.823471794,2.070125,1.156,0.97303977
995,0-WTe-Au-1,1.56701629,-2.547405901,2.201066667,4,9.01,1.971,2.1,3,10.5644,10.5644,96.65410528,5.480223716,6.070125,0,-1.687855706,1.059374255,2.832882254,2.070125,1.156,0.97303977
996,0-WTe-Au-1,1.71719674,-2.567398838,2.592066667,4,9.01,1.971,2.1,3,10.5644,10.5644,96.65410528,3.098402171,5.936072,0,0.805462397,5.618422315,3.314549542,1.936072,1.156,0.97303977
997,0-WTe-Au-1,1.25875071,-2.547405901,2.198066667,4,9.01,1.971,2.1,3,10.5644,10.5644,96.65410528,6.158143361,6.070125,0,8.756295337,0.995051082,2.823707713,2.070125,1.156,0.97303977
998,0-WTe-Au-1,1.33566238,-2.526643747,2.2059,4,9.01,1.971,2.1,3,10.5644,10.5644,96.65410528,6.186557788,5.982483667,0,-1.760923411,7.116703032,2.853991022,1.982483667,1.156,0.97303977
999,0-WTe-Au-1,-0.19208845,-2.879253664,1.5926,10,9.225,2.309,2.54,1,10.5644,10.5644,96.65410528,1.592509144,11.357714,0,2.52174364,3.306138036,5.706817905,1.357714,0.338,0.97303977
1000,0-WTe-Au-1,-0.19502622,-2.879253664,1.5932,10,9.225,2.309,2.54,1,10.5644,10.5644,96.65410528,1.593165995,11.357714,0,3.573748135,3.585261218,5.726186356,1.357714,0.338,0.97303977
1001,0-WTe-Au-1,1.81861096,-2.527375968,1.7425,4,9.01,1.971,2.1,1,10.5644,10.5644,96.65410528,5.391654778,5.928523,0,-1.760797495,5.088530168,3.486162599,1.928523,1.156,0.97303977
1002,0-WTe-Au-1,1.3511813,-2.574008895,2.239233333,4,9.01,1.971,2.1,3,10.5644,10.5644,96.65410528,3.433639867,5.998235333,0,1.751792495,6.842606409,2.883992181,1.998235333,1.156,0.97303977
1003,0-WTe-Au-1,1.35161878,-2.574008895,2.2397,4,9.01,1.971,2.1,3,10.5644,10.5644,96.65410528,3.432412337,5.998235333,0,1.728384195,6.84238996,2.884317842,1.998235333,1.156,0.97303977
1004,0-WTe-Au-1,1.35146974,-2.574008895,2.2392,4,9.01,1.971,2.1,3,10.5644,10.5644,96.65410528,3.438810947,5.998235333,0,1.738755432,6.843080523,2.884741665,1.998235333,1.156,0.97303977
1005,0-WTe-Au-1,-0.19408709,-2.879253664,1.5926,10,9.225,2.309,2.54,1,10.5644,10.5644,96.65410528,1.59259117,11.357714,0,3.889334583,4.39024674,5.725140216,1.357714,0.338,0.97303977
1006,0-WTe-Au-1,1.25863878,-2.547405901,2.198433333,4,9.01,1.971,2.1,3,10.5644,10.5644,96.65410528,6.168905513,6.070125,0,8.848649126,0.988732203,2.823401069,2.070125,1.156,0.97303977
1007,0-WTe-Au-2,-0.40708258,-2.593498263,1.5919,10,9.225,2.309,2.54,1,10.5644,10.5644,96.65410528,1.591814194,11.345686,0,1.335282031,2.806037273,5.721484811,1.345686,0.338,0.97303977
1008,0-WTe-Au-2,-0.40689527,-2.593498263,1.5921,10,9.225,2.309,2.54,1,10.5644,10.5644,96.65410528,1.592022698,11.345686,0,2.174689956,2.818869486,5.715363204,1.345686,0.338,0.97303977
1009,0-WTe-Au-2,-0.40950272,-2.593498263,1.5931,10,9.225,2.309,2.54,1,10.5644,10.5644,96.65410528,1.593003066,11.345686,0,1.881791872,3.645353259,5.754569898,1.345686,0.338,0.97303977
1010,0-WTe-Au-2,2.06676533,-2.490206556,2.427466667,4,9.01,1.971,2.1,3,10.5644,10.5644,96.65410528,6.119581176,5.998319667,0,7.040157914,6.099969932,3.319005059,1.998319667,1.156,0.97303977
1011,0-WTe-Au-2,1.29685713,-2.553228856,2.270366667,4,9.01,1.971,2.1,3,10.5644,10.5644,96.65410528,3.635825011,6.014848667,0,9.111356859,1.194519057,2.925215394,2.014848667,1.156,0.97303977
1012,0-WTe-Au-2,1.29771255,-2.553228856,2.270366667,4,9.01,1.971,2.1,3,10.5644,10.5644,96.65410528,3.612951171,6.014848667,0,-1.45298779,1.196067963,2.924997556,2.014848667,1.156,0.97303977
1013,0-WTe-Au-2,-0.40936687,-2.593498263,1.5916,10,9.225,2.309,2.54,1,10.5644,10.5644,96.65410528,1.591529845,11.345686,0,1.272633751,2.741812345,5.756173515,1.345686,0.338,0.97303977
1014,0-WTe-Au-2,1.34871051,-2.500066206,2.198666667,4,9.01,1.971,2.1,3,10.5644,10.5644,96.65410528,5.499551323,5.990907,0,-1.783113032,7.106942006,2.833471679,1.990907,1.156,0.97303977
1015,0-WTe-Au-2,2.08643999,-2.521488642,2.431933333,4,9.01,1.971,2.1,3,10.5644,10.5644,96.65410528,6.132036132,6.002987667,0,7.041446562,0.004263104,3.30256279,2.002987667,1.156,0.97303977
1016,0-WTe-Au-2,1.13818251,-2.5006086,2.241033333,4,9.01,1.971,2.1,3,10.5644,10.5644,96.65410528,3.434982753,5.962256333,0,7.004357562,3.789932108,2.886895537,1.962256333,1.156,0.97303977
1017,0-WTe-Au-2,1.83130191,-2.522269454,1.7432,4,9.01,1.971,2.1,1,10.5644,10.5644,96.65410528,5.469364745,5.943122,0,7.054740523,1.665268237,3.463240114,1.943122,1.156,0.97303977
1018,0-WTe-Au-2,1.78952963,-2.490206556,2.939433333,4,9.01,1.971,2.1,3,10.5644,10.5644,96.65410528,4.520097439,5.998319667,0,-2.150746933,5.299875097,3.466780053,1.998319667,1.156,0.97303977
1019,0-WTe-Au-2,-0.12479841,-2.593498263,1.5917,10,9.225,2.309,2.54,1,10.5644,10.5644,96.65410528,1.591660769,11.345686,0,1.756174628,3.049706456,5.524180726,1.345686,0.338,0.97303977
1020,0-WTe-Au-2,1.3497564,-2.500066206,2.202166667,4,9.01,1.971,2.1,3,10.5644,10.5644,96.65410528,5.510466183,5.990907,0,-1.851847803,7.064435399,2.837361722,1.990907,1.156,0.97303977
1021,0-WTe-Au-2,1.2959407,-2.553228856,2.2677,4,9.01,1.971,2.1,3,10.5644,10.5644,96.65410528,3.653572269,6.014848667,0,9.103405456,1.189472689,2.922407598,2.014848667,1.156,0.97303977
1022,0-WTe-Au-2,1.29661571,-2.553228856,2.271033333,4,9.01,1.971,2.1,3,10.5644,10.5644,96.65410528,3.646602323,6.014848667,0,9.108038551,1.197930808,2.928443908,2.014848667,1.156,0.97303977
1023,0-WTe-Au-2,-0.4074296,-2.593498263,1.5925,10,9.225,2.309,2.54,1,10.5644,10.5644,96.65410528,1.592454271,11.345686,0,1.398701948,2.655251699,5.727422506,1.345686,0.338,0.97303977
1024,0-WTe-Au-2,1.35110072,-2.5006086,2.2006,4,9.01,1.971,2.1,3,10.5644,10.5644,96.65410528,5.419524956,5.962256333,0,7.1218462,4.062561203,2.833714837,1.962256333,1.156,0.97303977
1025,05-WTe-Au-1,1.36540396,-2.579542959,2.255466667,4,9.01,1.971,2.1,3,10.6172,10.6172,97.6226581,3.432396321,5.966699333,0.5,5.036436794,1.135428547,2.898683723,1.966699333,1.156,0.97306111
1026,05-WTe-Au-1,1.71659876,-2.572842301,2.605066667,4,9.01,1.971,2.1,3,10.6172,10.6172,97.6226581,3.104553154,5.971422333,0.5,-4.365451391,5.66384538,3.311743657,1.971422333,1.156,0.97306111
1027,05-WTe-Au-1,-0.19287754,-2.860464994,1.5937,10,9.225,2.309,2.54,1,10.6172,10.6172,97.6226581,1.593607231,11.44256,0.5,2.536201769,2.815447233,5.811918775,1.44256,0.338,0.97306111
1028,05-WTe-Au-1,1.27656477,-2.553508901,2.211966667,4,9.01,1.971,2.1,3,10.6172,10.6172,97.6226581,6.175179019,6.045894333,0.5,-1.727314705,0.975043096,2.834142465,2.045894333,1.156,0.97306111
1029,05-WTe-Au-1,1.34770709,-2.530797955,2.217166667,4,9.01,1.971,2.1,3,10.6172,10.6172,97.6226581,6.21491302,5.991815333,0.5,-1.769099976,7.15228353,2.860793878,1.991815333,1.156,0.97306111
1030,05-WTe-Au-1,-0.19342158,-2.860464994,1.5944,10,9.225,2.309,2.54,1,10.6172,10.6172,97.6226581,1.594361563,11.44256,0.5,3.755535172,3.346281308,5.796800226,1.44256,0.338,0.97306111
1031,05-WTe-Au-1,1.57853512,-2.553508901,2.208866667,4,9.01,1.971,2.1,3,10.6172,10.6172,97.6226581,5.538452731,6.045894333,0.5,-1.8387608,0.98956698,2.835133126,2.045894333,1.156,0.97306111
1032,05-WTe-Au-1,1.36419515,-2.578539042,2.253566667,4,9.01,1.971,2.1,3,10.6172,10.6172,97.6226581,3.42282173,6.017874667,0.5,2.023605884,1.156841372,2.89668948,2.017874667,1.156,0.97306111
1033,05-WTe-Au-1,1.27532869,-2.553508901,2.208486667,4,9.01,1.971,2.1,3,10.6172,10.6172,97.6226581,6.219715896,6.045894333,0.5,8.847832981,1.021813937,2.832379754,2.045894333,1.156,0.97306111
1034,05-WTe-Au-1,-0.19262043,-2.860464994,1.5937,10,9.225,2.309,2.54,1,10.6172,10.6172,97.6226581,1.593635206,11.44256,0.5,4.099267241,4.438322942,5.780114257,1.44256,0.338,0.97306111
1035,05-WTe-Au-1,1.80280425,-2.531627868,1.74259,4,9.01,1.971,2.1,1,10.6172,10.6172,97.6226581,5.417747138,6.045894333,0.5,8.847832981,1.021813937,3.481548966,2.045894333,1.156,0.97306111
1036,05-WTe-Au-1,0.04884614,-2.860464994,1.6012,10,9.225,2.309,2.54,1,10.6172,10.6172,97.6226581,1.601151967,11.44256,0.5,3.542143708,4.088289306,5.686463327,1.44256,0.338,0.97306111
1037,05-WTe-Au-1,1.34911883,-2.530797955,2.217336667,4,9.01,1.971,2.1,3,10.6172,10.6172,97.6226581,6.1302931,5.991815333,0.5,-1.847936808,7.106466054,2.856479588,1.991815333,1.156,0.97306111
1038,05-WTe-Au-1,1.36548285,-2.579957257,2.2557,4,9.01,1.971,2.1,3,10.6172,10.6172,97.6226581,3.432530529,6.008323333,0.5,5.321053259,6.862439369,2.901571578,2.008323333,1.156,0.97306111
1039,05-WTe-Au-1,1.27679165,-2.553508901,2.212133333,4,9.01,1.971,2.1,3,10.6172,10.6172,97.6226581,6.180541518,6.045894333,0.5,8.84610529,1.101107255,2.834279795,2.045894333,1.156,0.97306111
1040,05-WTe-Au-1,-0.19311234,-2.860464994,1.5942,10,9.225,2.309,2.54,1,10.6172,10.6172,97.6226581,1.594193992,11.44256,0.5,4.050600463,4.564115191,5.781843869,1.44256,0.338,0.97306111
1041,05-WTe-Au-1,-0.19408175,-2.860464994,1.5935,10,9.225,2.309,2.54,1,10.6172,10.6172,97.6226581,1.593451625,11.44256,0.5,3.518251635,3.268318653,5.824670316,1.44256,0.338,0.97306111
1042,05-WTe-Au-2,-0.41097665,-2.579270912,1.5946,10,9.225,2.309,2.54,1,10.6172,10.6172,97.6226581,1.594517027,11.321236,0.5,2.428456946,2.802368884,5.793412962,1.321236,0.338,0.97306111
1043,05-WTe-Au-2,1.3074426,-2.556039196,2.2861,4,9.01,1.971,2.1,3,10.6172,10.6172,97.6226581,3.55651881,5.980607,0.5,1.7739636,6.771463339,2.928014488,1.980607,1.156,0.97306111
1044,05-WTe-Au-2,-0.41069529,-2.579270912,1.5939,10,9.225,2.309,2.54,1,10.6172,10.6172,97.6226581,1.593871851,11.321236,0.5,2.53061024,3.085893808,5.751426374,1.321236,0.338,0.97306111
1045,05-WTe-Au-2,1.36084754,-2.501840924,2.208933333,4,9.01,1.971,2.1,3,10.6172,10.6172,97.6226581,5.51443174,5.995278667,0.5,-1.787351265,7.144090903,2.841081855,1.995278667,1.156,0.97306111
1046,05-WTe-Au-2,1.3099723,-2.560568025,2.293433333,4,9.01,1.971,2.1,3,10.6172,10.6172,97.6226581,3.570049417,5.979141,0.5,4.970968364,1.216754428,2.938112194,1.979141,1.156,0.97306111
1047,05-WTe-Au-2,2.09873907,-2.525701347,2.451603333,4,9.01,1.971,2.1,3,10.6172,10.6172,97.6226581,6.146221443,6.004034333,0.5,7.080686176,0.001569122,3.315649273,2.004034333,1.156,0.97306111
1048,05-WTe-Au-2,1.14644063,-2.502138473,2.2557,4,9.01,1.971,2.1,3,10.6172,10.6172,97.6226581,3.433547215,6.009170333,0.5,7.051269997,3.796616531,2.899272681,2.009170333,1.156,0.97306111
1049,05-WTe-Au-2,-0.4117872,-2.579270912,1.5945,10,9.225,2.309,2.54,1,10.6172,10.6172,97.6226581,1.59442202,11.321236,0.5,1.232887073,2.620183413,5.780434946,1.321236,0.338,0.97306111
1050,05-WTe-Au-2,1.12910382,-2.502152399,2.219366667,4,9.01,1.971,2.1,3,10.6172,10.6172,97.6226581,6.155687496,6.026850667,0.5,5.3483056,7.214233151,2.858486027,2.026850667,1.156,0.97306111
1051,05-WTe-Au-2,1.81581981,-2.525319406,1.7444,4,9.01,1.971,2.1,1,10.6172,10.6172,97.6226581,5.492760435,6.043719,0.5,7.076468628,1.692649264,3.459431973,2.043719,1.156,0.97306111
1052,05-WTe-Au-2,1.77307129,-2.490269014,1.7415,4,9.01,1.971,2.1,1,10.6172,10.6172,97.6226581,4.405796242,5.98451,0.5,-2.030590202,5.256940895,3.467975127,1.98451,1.156,0.97306111
1053,05-WTe-Au-2,-0.40755711,-2.579270912,1.593,10,9.225,2.309,2.54,1,10.6172,10.6172,97.6226581,1.592923656,11.321236,0.5,2.196308849,2.803668222,5.724579581,1.321236,0.338,0.97306111
